X,Y,Z
-7218,563,2521
-7188,535,2542
-7343,581,2399
-7375,559,2384
-7059,618,2293
-7177,556,2287
-7177,556,2287
-6898,594,2105
-6898,594,2105
-6514,530,1814
-6354,466,1735
-6305,525,1739
-6274,533,1693
-6167,477,1502
-7230,215,3406
-7246,275,3256
-7685,421,2916
-7890,441,2751
-7509,533,2624
-7538,539,2619
-7333,508,2428
-7393,540,2366
-6364,440,1697
-6349,384,1501
-7518,247,3429
-7138,165,3298
-7298,190,3225
-7832,384,2855
-7968,403,2785
-7929,341,2824
-7940,332,2805
-7614,350,2674
-7518,396,2476
-7352,384,2433
-7352,384,2433
-6334,368,1564
-7005,-284,4941
-7909,255,2803
-7939,148,2799
-6574,-283,3729
-6574,-283,3729
-6976,-171,3262
-6962,-171,3247
-7009,-214,3236
-6891,-172,3177
-6898,-182,3186
-6943,-162,2958
-6792,-103,2604
-6691,-133,2405
-6635,-90,2396
-6648,-112,2399
-6614,-102,2377
-6558,-68,2314
-6524,-85,2328
-6571,-63,2285
-6527,-80,2269
-6908,-259,3214
-6938,-314,3242
-6934,-312,3228
-6999,-319,3214
-6866,-199,2485
-6662,-166,2382
-6672,-192,2324
-6606,-209,2328
-6182,1888,2973
-6367,1812,3118
-6251,1694,3010
-5948,1138,3916
-6316,1522,3066
-5523,572,4267
-5538,584,4267
-6313,1467,3055
-6035,1268,2854
-5297,906,2491
-5298,860,2462
-5542,544,4252
-5541,577,4219
-5654,604,4113
-5654,604,4113
-5831,810,3973
-6426,1422,3053
-6343,1361,3036
-6289,1296,3028
-6340,1300,3020
-6160,1252,2911
-5365,891,2376
-5672,573,4091
-5680,575,4081
-5716,576,4047
-5734,634,4024
-5736,635,4025
-6345,1247,3019
-6329,1175,3032
-6201,1183,2921
-6509,793,4690
-5773,593,3968
-5776,583,3981
-5830,612,3904
-5892,672,3833
-6089,816,3615
-6104,823,3618
-6380,1089,3110
-6350,1139,3024
-6329,1111,3023
-6329,1111,3023
-6330,1068,3016
-6338,1059,3022
-6285,1041,2979
-6162,1045,2888
-6120,1014,2871
-5888,608,3837
-6304,1020,2993
-6323,987,2994
-6003,901,2838
-5827,798,2848
-5837,803,2847
-5861,805,2786
-5906,783,2780
-6427,551,4893
-6252,598,4165
-6129,712,3511
-6075,760,2861
-6055,812,2804
-6041,746,2831
-6039,745,2832
-5867,748,2805
-6629,581,4619
-6565,522,4560
-6599,546,4469
-6504,543,4405
-6449,545,4263
-6465,556,4228
-6325,733,3185
-6429,761,3097
-6401,785,3063
-6268,731,3034
-6641,428,4532
-6684,462,4501
-6853,535,4476
-6555,555,4242
-6753,566,4263
-6768,562,4254
-6790,600,4035
-6591,585,3661
-6414,713,3106
-6427,692,3064
-6450,300,4820
-6663,393,4565
-7010,566,4308
-6759,557,3997
-6776,595,3908
-6772,506,3946
-6762,589,3892
-6727,550,3867
-6813,625,3772
-6483,484,3572
-6564,837,2017
-6668,300,4449
-6569,237,4415
-6755,455,4000
-6751,430,3973
-6759,433,3975
-6757,368,4013
-6750,373,3962
-6760,408,3956
-6786,406,3962
-6792,419,3791
-6855,536,3747
-7055,532,3762
-6825,410,3757
-7123,608,3709
-6542,431,3589
-7127,513,3683
-7092,539,3490
-7244,686,3394
-6828,581,2901
-6637,604,2783
-6771,704,2730
-6625,576,2805
-6698,598,2794
-6632,600,2731
-6605,607,2652
-6622,699,2143
-6624,765,1992
-6708,183,4484
-6721,340,3904
-6722,340,3904
-6748,318,3938
-6726,291,3843
-6788,390,3767
-6830,407,3767
-6741,348,3771
-6718,278,3762
-7093,483,3755
-6623,335,3667
-6623,335,3667
-6872,350,3743
-6852,322,3737
-7143,521,3554
-7147,475,3542
-7145,433,3537
-7157,572,3310
-6886,510,3227
-6964,541,3206
-7464,641,2977
-7396,619,2957
-7399,664,2926
-7420,642,2946
-7418,647,2923
-7438,670,2572
-7041,611,2521
-6970,671,2328
-6963,642,2394
-7085,626,2352
-6966,650,2309
-6953,624,2218
-6840,666,2166
-6905,655,2159
-6833,607,2175
-6807,637,2092
-6755,625,2068
-6818,619,2045
-6645,645,1980
-6769,130,4524
-6807,73,4398
-6996,239,4180
-6808,172,4027
-6777,157,4014
-6770,159,3854
-6784,204,3752
-6816,199,3751
-6820,208,3716
-6830,199,3710
-7146,390,3652
-7195,397,3554
-7122,377,3499
-6919,438,3082
-6835,344,3077
-7420,598,2778
-7459,616,2742
-7570,636,2675
-7570,636,2675
-7577,589,2692
-7571,587,2693
-7558,599,2683
-7561,588,2678
-7419,643,2563
-7435,647,2560
-7218,576,2523
-7140,622,2318
-7188,635,2305
-6981,601,2288
-7027,610,2256
-7178,579,2265
-7022,584,2244
-6971,586,2167
-6971,586,2167
-6536,487,1822
-6390,490,1719
-6260,431,1768
-6640,-118,4939
-6702,32,4354
-7050,149,4179
-6794,101,3963
-7148,90,4022
-6758,138,3900
-6844,178,3728
-7305,255,3430
-7142,284,3276
-7691,375,3023
-7572,521,2658
-7572,521,2658
-7514,469,2606
-7374,508,2430
-7385,500,2417
-7373,485,2417
-7387,491,2377
-7162,426,2139
-6499,452,1790
-6539,410,1798
-6318,453,1626
-6355,385,1584
-7414,164,3718
-7600,161,3454
-7113,185,3296
-7792,382,2557
-7536,401,2498
-7511,371,2498
-7544,360,2500
-7396,390,2350
-7368,30,3687
-8065,261,2798
-6949,-111,3122
-6576,-330,3779
-6599,-278,3752
-6588,-289,3739
-6631,-264,3670
-6889,-242,3366
-7002,-167,3272
-6913,-156,3242
-6996,-195,3239
-6918,-227,3167
-7020,-222,3148
-6944,-160,2935
-6789,-117,2629
-6904,-140,2636
-6920,-129,2611
-7019,-46,2470
-6934,-132,2486
-6744,-73,2413
-6744,-88,2412
-6712,-74,2399
-6654,-86,2419
-6654,-86,2419
-6718,-83,2387
-6747,-109,2481
-6728,-105,2453
-6631,-81,2391
-6691,-88,2365
-6572,-69,2336
-6603,-94,2368
-6632,-89,2329
-6603,-133,2320
-6603,-133,2320
-6519,-44,2303
-6601,-85,2295
-6584,-129,2262
-6907,-319,3253
-7003,-285,3238
-6947,-238,2755
-6955,-271,2732
-6955,-271,2732
-6782,-178,2522
-6782,-178,2522
-6662,-181,2339
-6609,-190,2296
-6641,-134,2274
-6594,-189,2278
-6727,285,4386
806,2261,-1749
-6832,505,4463
19,-47,3550
-6426,447,4809
190,1087,-1233
-5817,797,3932
3431,2693,-189
-6717,-140,4635
-6498,551,4478
-6775,581,3979
-5656,449,5414
-6777,511,4040
-6738,481,3927
-6755,529,3938
4705,2459,1450
-370,1016,2941
-6662,-273,4529
-6615,389,4484
-967,916,-609
1645,1102,196
-6636,508,4523
-6513,603,3592
-6720,330,4397
-6728,323,4378
-6743,417,3919
-5606,889,4230
-6606,433,4533
-6502,566,3579
-5655,2303,3771
-6497,517,3574
-6497,497,3572
-6500,533,3576
-5575,2269,4083
5636,2684,-2940
4957,1522,3933
5798,3184,-2610
4284,2742,-496
-1332,2543,467
2292,267,23
-6702,202,4375
-6103,1402,3623
-6507,180,4835
5130,2305,2361
-5133,1265,4951
-65,888,3543
4695,2489,1414
4199,3149,-3350
932,3180,-3587
-4907,-702,5849
-4909,-702,5854
-6329,446,4966
-638,1095,2311
2111,251,161
167,1251,-1001
-23,59,3599
-4771,440,5290
-5299,-816,5255
-5299,876,4620
-49,82,3613
1035,2690,-2364
-6887,578,4269
-6300,1466,3112
-5287,-467,5137
-3976,1705,6445
-3676,2009,6403
-3760,1976,6564
611,3064,-3855
-5049,2102,2240
-2603,1263,482
-212,732,-1425
-1147,1453,3360
-5264,1956,4924
-5873,664,3848
-6468,521,4267
-5402,2176,4689
-5714,618,4039
4731,3155,-3768
-6711,333,4406
-6755,323,4421
-6565,-790,3706
-5660,-255,5859
-811,1082,2564
2552,2996,-2912
-6051,159,5096
-5856,-164,5301
-6404,674,4753
-6382,-158,4955
-6243,672,4914
-6766,594,3953
-7069,481,3692
-6437,239,4814
-6491,-52,4742
-5994,-182,4757
-6691,648,3649
-6039,-274,5397
-6096,-229,5465
-6322,678,4711
-6477,156,4776
-6729,148,4440
-6046,-216,4830
-6433,-132,4804
-6031,-307,5405
-6361,-478,5536
-6352,709,4561
-6760,460,4000
-6724,401,3923
-6044,-117,4908
-6747,10,4369
-6049,432,4964
-6478,463,5019
-6757,448,3951
-6747,367,3945
-6008,-260,5443
-6622,-88,4583
-6696,-69,4529
-6105,-289,5410
-6151,-324,5439
-5993,201,5028
-6576,188,4627
-6676,100,4457
-6777,184,4015
-6777,184,4015
-6700,149,3894
-6043,-223,5417
-6057,-211,5415
-6633,-86,4578
-6637,-75,4532
-6670,-82,4547
-6777,-76,4482
-6883,-61,4313
-6014,-313,5465
-6099,-359,5530
-6437,-258,5324
-5953,-412,5435
-6469,-470,5670
-6475,-512,5672
-6374,-81,4645
-6781,-438,4663
-6838,113,4034
-6157,79,5138
-5933,-146,5250
-6722,-91,4542
-6394,-68,4877
-6587,-93,4682
-6061,100,4940
-6177,51,5085
-6365,-130,4981
-6166,387,4979
-6731,100,4442
-6386,-58,4731
-6040,-188,5265
-6402,-133,4837
-6454,-169,4872
-6462,-111,4744
-6589,-88,4630
-6095,163,5031
-6795,112,3951
-6748,169,3810
-6435,-137,4841
-6760,428,4058
-6571,264,4423
-7636,-708,5221
-6415,575,4294
-6477,530,4284
-6564,360,4478
-6759,330,4329
-6694,198,3920
-6942,158,4219
-6741,149,3888
-6372,-42,4933
-6389,-122,4839
-6422,-144,4814
-6498,-187,4833
-6615,-89,4592
-6725,-226,4728
-5290,-466,5348
-4549,351,5745
-6306,705,4590
-6503,565,4365
-6474,512,4267
-6750,518,4025
-6750,325,4448
-6972,256,4254
-6439,68,4758
-6585,90,4621
-6127,-81,5235
-6369,-85,4917
-6975,124,4220
-6041,-183,5247
-6176,-186,5028
-6439,-139,4814
-6516,-132,4826
-6685,-82,4590
-6414,-249,5313
-6414,-249,5313
-6459,-458,5235
-6128,409,5310
-5553,401,5363
-6583,-174,4784
-6583,-174,4784
-6842,-263,4750
-6012,504,4965
-6801,500,4119
-5460,-42,5549
-6750,290,4396
-6105,23,5229
-7003,-480,4890
-6466,551,4604
-6664,453,4761
-5972,487,5048
-6250,509,4898
-6250,509,4898
-6135,95,5207
-6417,105,4812
-6084,-157,4927
-6720,-91,4541
-6688,-150,4543
-6764,466,4009
-6758,60,4362
-5279,-429,5178
-6657,-215,5079
-5792,562,4107
-6101,429,5141
-6490,533,4372
-6371,403,4782
-6612,443,4439
-6834,351,4058
-6687,199,5072
-6189,49,4940
-6743,141,3907
-6062,-327,5539
-5334,-800,5330
-5953,487,5129
-6266,450,4884
-6548,502,4653
-6601,516,4617
-6533,450,4996
-6319,354,4842
-6336,312,4849
-6773,416,4047
-6223,-50,5110
-6053,-259,5477
-6169,-154,5096
-6174,-152,5043
-6195,-202,5057
-6193,627,4859
-6527,497,4604
-6686,509,4457
-6361,148,4817
-6774,296,4027
-6745,284,3995
-6809,26,4458
-6164,-168,5163
-5282,-757,5317
-5931,562,4063
-6497,517,3574
-6029,429,5190
-6428,486,5191
-6190,343,4995
-6811,365,4058
-6757,311,3933
-5546,6,5778
-6756,130,4449
-6674,-79,4532
-6734,-105,4538
-6875,-265,4862
-5691,562,4046
-4684,342,5835
-6002,432,4902
-6499,530,3567
-5685,346,5402
-6729,490,3945
-6509,446,5112
-6647,429,4534
-6780,344,4409
-6769,343,4405
-6255,-27,5146
-6691,74,4457
-6778,142,4011
-6744,139,3926
-7232,126,3320
-6116,-171,5160
-6132,-160,5146
-6438,-161,4855
-6658,-84,4557
-6696,-70,4530
-5367,-423,5286
-6129,642,4851
-6487,656,4391
-5659,371,5308
-6502,544,3584
-6485,534,3563
-6164,408,5331
-6245,465,4932
-6255,461,4939
-6745,518,3943
-6408,413,4870
-6371,399,4822
-6758,466,4032
-6755,421,3972
-5996,196,5730
-6899,341,4370
-6813,331,4061
-6739,344,3976
-6734,243,4388
-6982,239,4195
-6799,300,4047
-6725,104,4450
-6750,168,3960
-6748,168,3949
-6820,152,4038
-5423,-298,6156
-6663,3,4654
-6793,24,4500
-7228,192,3300
-5277,-435,5320
-6290,-248,5113
-6570,643,3471
-6524,638,4479
-5816,1545,4034
-6510,576,4255
-6824,-52,4410
-6670,292,4492
-6496,644,3338
-6934,-370,3239
-6900,-750,3122
-6378,1374,3239
-6905,-887,3272
-6720,-146,5033
-6768,388,4405
-6323,603,5041
-6599,428,4450
-7395,431,2400
-6928,-108,4291
-6686,466,4476
-6735,371,4499
-6429,450,5232
-6439,465,5205
-6647,287,4474
-6520,-278,4474
-6213,546,5057
-6683,552,4447
-6772,468,4011
-6555,-362,3786
-6922,-232,3262
-6555,-400,3782
-6555,-400,3782
-6527,337,4987
-6521,312,4980
-6662,286,4542
-6599,-179,4806
-6925,-542,3169
-6398,508,5227
-6408,370,5128
-6595,394,4989
-6699,521,4596
-6599,404,4511
-6582,171,4980
-6611,-214,4793
-5440,906,4514
-6383,542,5357
-6124,536,5003
-6064,658,3773
-6538,578,4491
-6613,558,4673
-6703,522,4672
-6514,270,4976
-6684,473,4516
-6645,423,4458
-6665,428,4466
-6900,540,4395
-6876,547,4360
-6758,562,4229
-6529,566,3601
-6651,393,4444
-6798,464,3785
-6346,1686,3197
-6312,716,4591
-6378,468,5239
-6350,522,5139
-6020,652,3829
-6381,452,5239
-6527,477,5127
-6509,470,5093
-6454,374,4951
-6518,367,4956
-6530,325,4871
-6666,406,4705
-6648,437,4525
-6639,461,4471
-6492,649,3507
-6713,394,4482
-6795,494,4064
-6773,335,4374
-6634,-13,4871
-5679,1772,2924
-6581,560,4694
-6498,382,4861
-6575,567,4556
-6499,276,4844
-6651,445,4491
-6694,308,4707
-6910,447,4387
-6996,560,4261
-6811,487,4086
-6776,570,3780
-6723,553,3677
-6773,386,4032
-6867,475,3751
-6867,475,3751
-6854,461,3750
-6809,410,3772
-6692,264,4567
-6268,1845,3077
-6218,449,5069
-6613,-170,4780
-6327,397,5129
-6397,421,5171
-6636,498,4703
-6855,497,4761
-6385,1216,3219
-5399,813,4512
-6566,497,5125
-6477,441,4935
-6623,547,4536
-6630,561,4492
-6256,681,3306
-6256,677,3285
-6681,543,4299
-6138,140,4865
-5803,1509,4027
-5985,630,3950
-5985,630,3950
-6732,525,4657
-6566,564,4572
-6819,544,3814
-6821,187,4319
-6761,385,4401
-6921,196,4227
-6289,509,5098
-6289,509,5098
-6513,427,5046
-6674,629,3967
-6641,151,4872
-6381,456,4962
-6381,456,4962
-6636,498,4703
-6658,502,4629
-6107,1791,3081
-6107,1791,3081
-6077,507,4984
-6366,671,4681
-6570,420,4947
-6544,499,4248
-6797,459,4064
-6812,277,4535
-6518,455,3581
-5659,1905,4289
-5834,1998,4099
-6431,497,5271
-6488,395,4854
-6698,500,4582
-6678,476,4547
-6544,187,4972
-6805,528,4072
-6748,600,3856
-6776,428,3803
-6635,-364,3801
-5818,1736,4056
-5899,1925,2974
-6296,542,4999
-6538,351,5250
-6518,445,4986
-6355,574,4232
-6698,442,4509
-6652,375,4501
-6744,385,4436
-6701,494,3927
-6860,555,3766
-6437,138,4857
-6832,409,3761
-5906,2242,4219
-5791,1836,4060
-5927,1806,4094
-5450,804,4473
-6270,1794,3070
-6157,1365,3689
-6157,1365,3689
-6320,520,5082
-6235,594,4146
-6511,367,4980
-6669,473,4416
-6873,554,4276
-6765,607,4017
-6548,247,4991
-6605,250,4983
-6578,391,4418
-6736,542,3848
-6806,585,3791
-6762,544,3783
-6774,547,3785
-6608,314,4425
-6725,267,4455
-6778,339,4354
-6779,325,4388
-6777,418,4048
-6656,85,4444
-5425,1330,4485
-6547,2059,3307
-6547,2059,3307
-6384,654,4948
-6490,474,5020
-6627,494,4731
-6363,741,3161
-6644,440,4447
-6761,612,3979
-6736,622,3847
-6769,550,4035
-6526,498,3595
-6566,148,4950
-6793,503,3847
-6818,458,3772
-6843,439,3762
-6785,264,4333
-6838,387,3782
-5439,1628,4489
-6289,1683,3138
-6557,455,5121
-6429,371,5216
-6484,429,4936
-6574,475,4857
-6499,296,4968
-6521,315,4855
-6687,424,4559
-6684,423,4557
-6604,451,4483
-6890,536,4392
-6858,545,4371
-6623,625,3662
-6639,351,4535
-7022,551,4235
-6763,537,4012
-6774,546,3935
-6496,489,3561
-6525,584,3475
-6626,305,4492
-6778,398,4041
-6776,417,3830
-6734,253,4332
-6751,257,4339
-6810,356,4047
-5654,2057,4332
-6276,1885,3092
-6383,385,5114
-6062,662,3793
-6601,390,5267
-6473,579,4336
-6548,312,4942
-6490,360,4860
-6690,514,4621
-6731,549,4455
-6860,534,4459
-6860,534,4459
-6868,537,4442
-6868,537,4442
-6648,626,3692
-6481,645,3526
-6662,398,4546
-6723,363,4582
-6723,363,4582
-6646,352,4538
-6676,351,4452
-6990,557,4229
-7008,561,4234
-6806,507,4074
-6727,511,3950
-6832,570,3779
-6710,557,3670
-6665,303,4500
-6649,333,4440
-6730,309,4415
-6750,425,3914
-6755,355,4009
-6781,391,3776
-6800,414,3781
-6692,-111,4759
-5549,2298,3900
-5749,2309,4073
-5677,2315,3709
-5677,2308,3700
-6039,1764,3007
-6569,382,5255
-6468,410,4939
-6549,541,4444
-6246,673,3341
-6485,359,4948
-6609,333,4995
-6512,300,4846
-6649,429,4512
-6649,429,4512
-6823,517,4451
-6884,548,4399
-6760,589,4041
-6789,578,4035
-6996,560,4261
-6958,548,4156
-6832,551,4099
-6773,519,4026
-6763,468,4034
-6785,577,3999
-6758,498,3925
-6758,520,3808
-6831,620,3778
-6858,621,3769
-6774,562,3787
-6636,607,3675
-6605,560,3622
-6638,314,4436
-6653,297,4442
-6758,447,3997
-6769,385,4031
-6770,364,4023
-6744,373,3952
-6806,501,3800
-6814,480,3778
-6744,355,3959
-6831,386,3762
-6831,386,3762
-6835,387,3741
-5406,887,4535
-6484,1959,3303
-6484,1959,3303
-6262,1949,3109
-5860,612,3832
-5872,614,3820
-6199,2023,3052
-6117,1968,3021
-5777,587,3966
-5868,605,3870
-5878,1393,3932
-6050,1688,3714
-6050,1688,3714
-5413,891,4512
-5491,796,4432
-6052,1320,3656
-5867,960,3875
-5768,909,4028
-6105,1472,3695
-6105,1472,3695
-5515,2233,4134
-5394,1262,4516
-5766,2234,4166
-5174,2136,4536
-5437,2188,4602
-5717,2256,4442
-5744,2224,4343
-5840,2295,4311
-5926,2325,4228
-5800,2032,4103
-5154,2209,4527
-5290,1844,4757
-5533,1949,4561
-5583,2288,3857
-5939,1798,4057
-5277,2058,5098
-5260,1993,5005
-5260,1993,5005
-5283,1889,4813
-5283,1889,4813
-5346,1894,4682
-5339,1885,4676
-5354,2279,3849
-5492,1903,4475
-5576,1969,4462
-5577,1970,4464
-5684,2317,3775
-5472,1449,4500
-5764,1964,4144
-5764,1964,4144
-5427,936,4504
-6080,1170,3660
-6080,877,3598
-4997,2187,4512
-5367,2172,4625
-5315,1881,4704
-5609,2285,4300
-5609,2285,4300
-5530,1923,4507
-5474,1907,4505
-5645,1961,4338
-5645,1961,4338
-5389,1300,4536
-5809,1855,4067
-5830,1929,4023
-5363,1009,4523
-5363,1009,4523
-5806,1440,4022
-5507,991,4389
-5611,909,4228
-6073,1511,3699
-4982,2186,4557
-4897,2287,3838
-5152,43147000,4564
-5273,2175,4634
-5324,1863,4712
-5546,2290,4077
-5340,1665,4640
-5386,1755,4588
-5446,1699,4550
-5756,2242,4392
-5473,1564,4514
-5800,2169,4254
-5373,1356,4574
-5373,1356,4574
-5821,1943,4042
-6046,1941,3747
-5414,1010,4457
-6050,1538,3698
-5625,896,4215
-5663,891,4108
-5663,891,4108
-5814,776,3965
-6501,602,3520
-5059,2184,4519
-5321,1901,4685
-5794,1844,4046
-5736,909,4073
-4926,2202,4447
-4950,2211,4370
-4949,2208,4370
-5096,2172,4333
-5429,2173,4683
-5528,2191,4519
-5684,2279,3970
-5894,2300,4283
-5468,1498,4518
-5780,1968,4078
-5449,1280,4466
-4830,2264,3904
-4773,2260,3819
-5092,2197,4473
-5029,2207,4417
-5275,2159,4754
-5343,2295,4077
-5238,2286,3796
-5451,2251,4243
-5375,2242,4108
-5317,2272,3877
-5420,2257,3978
-5507,2317,3987
-5673,2245,4253
1975,3041,-2528
-5463,1691,4510
-5732,2279,4288
-5782,2302,4108
-5710,2304,4057
-5767,2340,3941
-5654,1956,4365
-5789,1962,4157
-5825,1965,4105
-5529,906,4311
-5897,1137,4013
-6470,474,3563
-5184,2221,4331
-5184,2221,4331
-5193,2222,4321
-5245,2232,4253
-5382,2167,4671
-5291,2258,4170
-5284,2267,4159
-5247,2284,4034
-5247,2284,4034
-5561,2281,4096
-5562,1955,4490
-5620,2258,4312
-5759,2289,4119
-5794,2324,4123
-5830,2288,4093
-5861,2322,4094
-5786,1950,4134
-5879,2136,4079
-6047,1671,3636
-6473,569,3553
-6455,537,3550
-6493,528,3587
-6486,506,3563
-6448,572,3513
-6474,476,3580
-6499,478,3578
-5625,2309,4045
-6046,1816,3730
-5408,868,4536
-5408,868,4536
-5805,2011,4152
-5443,916,4479
-5620,2297,3913
-5620,2297,3913
-5695,2296,4063
-5666,2215,4250
-5641,2274,3750
-5695,2297,4116
-5483,2268,3653
-3709,2030,6283
-5634,2294,4083
-5664,2293,4116
-5777,2296,4178
-5695,2261,4355
-5522,2302,4042
-4871,2240,4185
-4662,2282,3844
-5418,2312,4009
-5418,2312,4009
-5794,1565,4029
-5806,1343,4010
-3900,2042,5967
-5798,1480,4021
-5801,1482,4022
-5557,884,4300
-5810,920,3961
-4554,2257,4025
-5851,1443,3950
-5450,918,4462
-4866,2288,3839
-4864,2284,3837
-5399,2273,3900
-4987,2180,4620
-5571,2230,4153
-5859,1521,3938
-5826,1491,3988
-5826,1491,3988
-5448,905,4463
-4786,2250,3857
-4978,2207,4367
-5527,2318,4108
-5531,2253,4004
-5576,2245,4040
-5588,2213,4376
-5580,2200,4372
-4875,2229,4269
-4883,2243,4309
-4897,2222,4317
-5454,2262,3947
-5078,2193,4493
-5431,2250,4027
-5494,2315,4001
-5509,2309,3972
-5594,2285,4287
-5594,2285,4287
-5382,2216,4143
-4798,2111,5081
-5486,2171,4656
-4940,858,5082
-4101,1965,6477
-5065,2209,4357
-5170,2220,4311
-4478,2102,5305
-5206,2203,4340
-5154,2251,4074
-5171,2194,4531
-5544,2190,4382
-5712,2230,4063
-5461,2171,4553
-5330,1877,4644
-5330,1877,4644
-5336,1883,4674
-5353,1305,4611
-5810,1063,3977
-5267,2283,3795
-5064,2237,4202
-5163,2213,4171
-5268,2216,4264
-5477,2258,3995
-5324,2147,4570
-5367,2167,4590
-5429,2175,4551
-5567,2216,4198
-4046,1955,6566
-5300,1896,4713
-5795,1900,4067
-5799,1903,4068
-5396,1572,4575
-5397,1229,4532
-5404,1214,4536
-5427,1086,4660
-3882,2043,5956
-5036,2206,4381
-5286,2268,4093
-5365,2289,4021
-3946,2040,6013
-5076,2179,4439
-5076,2179,4439
-5331,2176,4547
-5698,2233,4078
-5410,1729,4583
-4982,1550,5105
-5431,1607,4528
-5447,1624,4523
-5439,1537,4533
-5343,1344,4539
-3814,2254,5073
-3836,2058,5833
-5099,2237,4182
-5100,2238,4182
-5304,2275,3833
-3801,2036,6031
-3875,2046,5930
-5166,2226,4256
-5198,2225,4257
-3910,2023,6118
-3932,2022,6104
-5205,2184,4366
-5209,2187,4286
-5419,2214,4301
-5408,2190,4561
-5421,1980,4569
-5482,1921,4481
-5406,1845,4576
-5793,1890,4050
-4981,1578,5123
-5671,1662,4247
-5671,1662,4247
-5213,946,4757
-3863,2197,5421
-4179,2216,5378
-5354,2276,3872
-3909,2048,5938
-5066,2186,4432
-5071,2208,4412
-3996,2158,6043
-4374,2213,5541
-5084,2200,4475
-5109,2170,4559
-5303,2162,4477
-5338,2156,4613
-4094,1706,6289
-5362,1869,4682
-5342,1844,4662
